item_id,name,material,product_type,h,w,l,bbox_vol,mass_kg,apparent_density
B074MH16G9,"365 Everyday Value Featuring Wild Kratts, Organic 100% Juice from Concentrate, White Grape, 64 fl oz",,GROCERY,0.2694686,0.119888,0.0938022,0.003030378705589177,2.2135307656000003,730.4469113109207
B07HP9MX6M,"AmazonBasics 6.5"" Round In-Ceiling In-Wall Mounted Speakers, Set of 2",,SPEAKERS,0.07619999999999999,0.2286,0.2286,0.003982056552,1.3154178730000001,330.33631135633357
B087QHMHTW,"AmazonCommercial Stainless Steel Spoon, Solid",,FOOD_SERVICE_SUPPLY,0.030479999999999997,0.06985,0.3429,0.0007300437011999999,0.1315417873,180.18344255800014
B074H57S7Q,"365 Everyday Value, Paper Towels, 8 ct",,GROCERY,0.2667,0.5334,0.2794,0.039746823731999996,1.587573295,39.94214243896555
B07BNK6T5Q,"AmazonBasics Adjustable Oscillating Standing Pedestal Fan - Quiet DC Motor, 16-Inch",,ELECTRIC_FAN,1.35001,0.40004999999999996,0.45008799999999993,0.24307970151704394,5.3796055082,22.131035518911066
B07KWZH5PV,"AmazonBasics High-Back Executive Swivel Office Desk Chair with Ribbed Puresoft Upholstery - Grey, Lumbar Support, Modern Style","metal, plywood, pu, foam",CHAIR,1.1493499999999999,0.66675,0.67945,0.5206823154881249,14.850614193800002,28.521449167863462
B07QJCTKQZ,"AmazonBasics Performance helrörlig TV-trearmsväggfäste för 58,4–127 cm (23–50 tum) TV-apparat",,FLAT_SCREEN_DISPLAY_MOUNT,0.230124,0.357886,0.25501599999999996,0.02100264798584582,2.404039561,114.46364109040626
B07Q53WFPC,"AmazonBasics Slam Ball, Arrow Grip, 8-Pound",,RECREATION_BALL,0.2286,0.2286,0.2286,0.011946169656,3.62873896,303.75752768398485
B079L7MXTK,"AmazonBasics Bathroom Handrail Grab Bar, 42-Inch Length, 1.25-Inch Diameter",,PLUMBING_FIXTURE,0.07365999999999999,0.07619999999999999,1.143,0.006415535555999999,1.1611964672000001,180.99758890962966
B082P74Y7C,"AmazonBasics Wall Mounted Coat Rack, 8 Modern Hooks, Barnwood (Renewed)",,STORAGE_HOOK,0.178054,0.10794999999999999,0.9799319999999999,0.018835203690807597,1.4832470499000001,78.74865991621262
B07HCDFVRJ,"365 by Whole Foods Market, Grade A Reduced Fat Milk, 64 Fl Oz (Packaging May Vary)",,DAIRY_BASED_DRINK,0.24764999999999998,0.09855199999999999,0.09525,0.0023247098666999994,1.81436948,780.4713637558376
B07WSQKHR6,"Amazon Basics Mini 24 uur mechanische timer, 1-Pack, Kleur: wit",,BISS,0.13199999986535998,0.08299999991534,0.20499999979089997,0.002245979993127301,0.15999479986582987,71.23607527912715
B074H6GRW1,"365 Everyday Value, Organic Caribbean Black Bean Soup, 17 oz",,GROCERY,0.13719999986005602,0.086399999911872,0.045699999953386,0.0005417314543423018,0.4808079122,887.5392195635621
B073ZTRP9L,"Wickedly Prime Mustard, Creamy Garlic Aioli, 11.75 Ounce",,GROCERY,0.1651,0.0508,0.08889999999999999,0.000745611412,0.33310689671875,446.7567037704487
B073G965WQ,PB8802STZMRSQ,,HOME_FURNITURE_AND_DECOR,0.4826,0.4572,0.9652,0.21296628374399998,18.143694800000002,85.19515146261351
B074MGVXNK,"Azalea, Organic Cotton Tampons without Applicator, Regular, 20 ct",,GROCERY,0.0254,0.127,0.0508,0.00016387064,0.0589670081,359.8387612326406
B07QGG6C86,"Amazon Brand – Rivet Mid-Century Diamond-Patterned Stoneware Planter, 6.5""H, Blue and White",stoneware,PLANTER,0.1651,0.18288,0.18288,0.005521785085439999,1.81436948,328.5838640812337
B07DBG2663,"Amazon Brand – Ravenna Home Belgrove Modern Wood Spindle Frame Accent Chair, 26.37""W, Biscotti",cotton/polyester blend; wooden frame and legs,CHAIR,0.849884,0.669798,0.799846,0.4553128181526714,17.7626772092,39.01202975411068
B07Y58P4YC,"AmazonBasics Hard Anodised Non-Stick 35.5 cm Skillet with Helper Handle, Turquoise",,SAUTE_FRY_PAN,0.10312399999999998,0.366014,0.6169659999999999,0.023287275388968968,1.3517052626000001,58.04480086323427
B06X3QP4F2,"Cauliflower Florets, 10 oz",,GROCERY,0.1397,0.2667,0.3175,0.011829411824999999,2.2679618500000003,191.72228370703465
B07GF5F97V,"AmazonBasics Passage Door Knob, Classic, Oil Rubbed Bronze",brass,HARDWARE_HANDLE,0.065024,0.053593999999999996,0.16611599999999999,0.0005788970264616959,0.3991612856,689.5203591556391
B083G9J1P3,"AmazonBasics Fabric 4-Drawer Storage Organizer Drawers, Charcoal (Renewed)",,HOME,0.84328,0.284988,0.409956,0.09852254477645185,2.1999229945,22.329132885185178
B08C3BS9RW,Centrino Men's Tan Fisherman Sandals-10 UK (44 EU) (11 US) (6114-01),synthetic,SHOES,0.10999978,0.14999969999999999,0.29999939999999997,0.0049499703000594,0.7999999993291276,161.61713118147952
B07VSTTSSC,"Een merk van Amazon - Movian Galga - voetenbankje, 53 x 53 x 42 cm (L x B x H) Voetbank. 53 x 53 x 42 cm (L x B x H) Lichtgrijs (Stoff Stuart)",,HOME_FURNITURE_AND_DECOR,0.41999999957159995,0.5299999994594,0.5299999994594,0.11797799963898732,13.999999988259733,118.66619226550486
B07ZJX7LPN,"AmazonBasics 1200-Watt Multi-Speed Countertop Blender, 1.4 kg",plastic,FOOD_BLENDER,0.43789599999999995,0.17906999999999998,0.19608799999999998,0.015376051632351355,1.7780820904,115.63970601262153
B07RDZDJND,"AmazonBasics yatak çarşafı, mikrofiber, 275 x 275 cm - sarı fistolu",,FLAT_SHEET,0.039878,0.24511,0.279908,0.0027359597887146392,0.7393555631,270.2362681460867
B073P39KQ8,Urban Living Adesso af43388ab lámpara,vidrio y metal,LAMP,1.6001999999999998,0.1905,0.5334,0.16260064254,6.80388555,41.84414922177343
B074J6X7G6,"365 Everyday Value, Spring Water, 128 fl oz",,WATER,0.24892,0.16002,0.16256,0.006475118920704,3.8668749542500005,597.1897970685577
B072LDJPLQ,"Wickedly Prime Organic Roasted Seaweed Snacks, Wasabi Style, 0.17 Ounce (Pack of 24)",,GROCERY,0.127,0.2794,0.3429,0.012167395019999997,0.36287389600000003,29.823466354427612
B074M9BRYK,"365 Everyday Value, Marinated Artichoke Quarters, 6.5 oz",,GROCERY,0.073152,0.06985,0.06985,0.00035691025391999993,0.3719457434,1042.126807271192
B07D7BDYH6,"365 Everyday Value, Cornbread & Muffin Mix, 15 oz",,BAKING_MIX,0.19558,0.14351,0.0508,0.0014258384386399998,0.4263768278,299.0358628616359
B07N1NZ3PF,"365 Everyday Value, Kefir Cultured Whole Milk Vitamin D, Raspberry, 32 fl oz",,DAIRY_BASED_DRINK,0.24257,0.07747,0.07874,0.001479674040646,1.06821003135,721.9225329408617
B014WC36SY,"Bague ronde en argent sterling plaqué platine ou or avec 3 pierres de zircone Swarovski,Argent plaqué platine,Size 5",metal,FINERING,0.017779999999999997,0.127,0.127,0.00028677361999999995,0.0049099999958825205,17.121519043078376
B07C8F1VWK,"AmazonBasics shredded Foam Dog Bed with Removable Washable Cover, 22-Inch x 34-Inch",foam,PET_SUPPLIES,0.0899999999082,0.6599999993268,1.0199999989596,0.06058799981460072,2.086524902,34.437923489548524
B07G5DDSVF,365 Everyday Value - Chicken Breast Boneless Skinless Prepackaged Non-Gmo Step 3,,GROCERY,0.21799999999099998,0.040000000009999995,0.16099999999579998,0.0014039200002563953,0.45359237,323.08989822579724
B07SK9M5T4,"Amazon Brand - Alkove Hayes Geometric Solid Wood Coffee Table with Shelves, 110 x 70 x 45cm, Wild Oak",oak,TABLE,0.44999999954099995,0.699999999286,1.099999998878,0.34649999893971,41.79999996494692,120.6349209029002
B07HM66NDG,AmazonBasics - Under Seat Storage Suitcase Red,polyester,SUITCASE,0.35991799999999996,0.24002999999999997,0.340106,0.029382137422059234,2.086524902,71.01338040960557
B07H8SKPWP,"Amazon Brand - Movian Lahn 2-Drawer Nightstand (Set of 2), 45 x 36cm, Alpine White Colour",,DRESSER,0.3599999996328,0.399999999592,0.42999999956139995,0.06191999981052479,23.999999979873827,387.5969000858177
B074YRN642,"AmazonBasics - Silla de camping con enfriador, Negro (Acolchada)",metal,CHAIR,0.9144,0.508,0.8635999999999999,0.40115532672,3.0390688790000002,7.575790913331738
B07XHW8L9W,"AmazonBasics Plastic Clothes Hanger with Non-Slip Pad, 30-Pack (Renewed)",,CLOTHES_HANGER,0.005588,0.20066,0.4191,0.000469931834328,0.635029318,1351.3221952883623
B07QHL6PJK,"Rivet Modern Acrylic Photo Frames with Silver Nailheads, 2-Piece Set, 14""H and 10""H, White",,HOME,0.254,0.0254,0.2032,0.00131096512,3.62873896,2767.9904710203123
B01E6XA2HM,"AmazonBasics Drap plane en microfibre, 180 x 290 + 10 cm - Blanc (Blanc Brillant)",,FLAT_SHEET,0.050799999948184,0.22859999976682796,0.22859999976682796,0.0026547043598766037,0.5799999995136175,218.48007193560986
B072Z6K94S,"AmazonBasics Mesh Fabric Executive High-Back Chair, Black",mesh,CHAIR,1.0398759999999998,0.759968,0.690118,0.5453812660910281,22.7975525162,41.80112873989867
B07QBMQPJ2,"Amazon Brand – Stone & Beam Modern Hardwood Rocking Chair, 24.5""W, Beige",wood,CHAIR,0.7905749999999999,0.85725,0.6223,0.4217454165881249,13.75985880729152,32.625983036418745
B083V86MLN,"AmazonCommercial - Thermomètre infrarouge DT-827V avec laser double, 12:1, émissivité réglable, 760 °C, Affichage des températures négatives",,BISS,0.048000000012,0.0289999999882,0.114999999997,0.000160079999970708,0.12499999998589466,780.8595702696626
B074H81MLM,"365 Everyday Value, Multi-Vitamin Gummies, Assorted Fruit Flavors, 150 ct",,VITAMIN,0.16256,0.07874,0.08001,0.001024125951744,0.45132440815,440.6922872928204
B07B7B4JTW,"Amazon Brand – Stone & Beam Jon Casual Farmhouse Wood Dining Chair, 40""H, Pack of 2, Beige",wood,CHAIR,1.016,0.635,0.6095999999999999,0.393289536,20.41165665,51.899821331630854
B07MF1SRG4,"Amazon Brand – Ravenna Home Modern Counter Stool with Back, 38 Inch Height, Grey, Set of 2",,STOOL_SEATING,0.9652,0.5588,0.4572,0.24659253907199996,10.042535071800001,40.72521865257159
B007XAKFUK,Classic Accessories 55-121-011501-00 Veranda Rectangular Patio Coffee Table Cover,fabric,FURNITURE_COVER,0.4572,0.635,1.2191999999999998,0.3539605824,0.7299999993878289,2.0623765348054444
B0725W7B64,"Amazon Elements Iron 18mg, Vegan, 195 Capsules",,HEALTH_PERSONAL_CARE,0.1143,0.05841999999999999,0.05841999999999999,0.00039009405851999994,0.14174761562500002,363.3677892013643
B073WR319C,"AmazonBasics Foldable, 14"" Metal Platform Bed Frame with Tool-Free Assembly, No Box Spring Needed - Twin",steel,BED_FRAME,0.35559999999999997,0.9905999999999999,1.905,0.6710502707999999,11.929479331000001,17.777325857834978
B07HMFZMYQ,AmazonBasics Premium Messenger Bag - Canvas,,HANDBAG,0.06985,0.29209999999999997,0.4064,0.008291854383999998,1.0387265273000001,125.27071499281655
B073P1BJ9G,"Amazon Brand – Rivet Ripple Teal Succulent Canvas Print Wall Art Decor, 16"" x 16""",canvas,WALL_ART,0.4064,0.038099999999999995,0.4064,0.006292632575999999,0.45359237,72.08308518282064
B07GWQMN1J,"Amazon Brand - Solimo Plastic Food Storage Container Set, (4 pieces, 800ml, 1.5L, 2.5L, 3.5L)",plastic,JAR,0.2649999997297,0.18499999981129997,0.3449999996481,0.016913624948244305,2.109999998230574,124.75149500400856
B07WNTX53S,"Amazon Brand - Happy Belly Mild Chunky Salsa, 24 Ounce",,SAUCE,0.08509,0.161798,0.161798,0.0022275364616923597,0.6803885550000001,305.44440762288497
B07FVXSB8Q,"AmazonBasics Platform Cat Tree - Medium, Beige",,PET_SUPPLIES,1.175004,0.56007,0.62992,0.4145405821171776,11.983910415400002,28.908895612088777
B07WX4V9MJ,Amazon Basics 4 socket 2 Meter Extension lead,,BISS,0.025908,0.0508,0.23088599999999998,0.0003038751599904,0.317514659,1044.8852055233172
B07FMFBMTW,"Amazon Brand - Solimo Concentrated Liquid Laundry Detergent, Free & Clear, 128 loads, 96 Fl Oz",,LAUNDRY_DETERGENT,0.30479999999999996,0.12065,0.219075,0.008056290338999999,3.1570028952,391.8680636318612
B07FR3L5CV,"AmazonBasics - Coprimaterasso, in piuma sintetica, con fodera in microfibra, 160 x 200 cm",,HOME_BED_AND_BATH,0.342899999650242,0.22859999976682796,0.44449999954661,0.03484299472338043,2.0226099983038583,58.049258232864865
B07VLYMJDF,"Amazon Brand - Solimo Night-Time Baby Bath, 15 Fluid Ounce",,BATHWATER_ADDITIVE,0.192278,0.08788399999999999,0.04800599999999999,0.0008112130570545119,0.4989516070000001,615.0685108689905
B07F1NTWMF,"UMI Essentials White Natural Feather Pillow with 100% Cotton Cover, Medium-Firm Support, 48 x 74 cm, 2-Pack, Washable",,HOME,0.150114,0.48005999999999993,0.739902,0.053320095616369675,2.3999999979873827,45.0111720589369
B07DBJYNRH,"Amazon Brand – Ravenna Home Glass Stacked Ball Stacked Ball Table Lamp with LED Light Bulb - 22.75 Inches, Dark Bronze with White Linen Shade",,LAMP,0.35991799999999996,0.379984,0.379984,0.051967782689259,2.2452822315,43.205272869263055
B07P9Y6W9P,"Amazon Brand – Rivet Andrews Contemporary Top-Grain Leather Sofa with Removable Cushions, 82""W, Black",leather,SOFA,0.9199879999999999,0.940054,2.080006,1.7988690596825558,53.886773556,29.95591772839171
B07SV4499T,"AmazonBasics Ratcheting Wrench Set, DS-RWS-5S",,WRENCH,0.03505199999999999,0.119888,0.21005799999999997,0.0008827297111822076,0.5669904625000001,642.314918505066
B07B4MRJ6Z,"Amazon Brand – Stone & Beam Andover Modern Living Room Accent Chair, 38""W, Grey Linen",linen,CHAIR,0.889,0.9652,0.9652,0.82820221456,11.33980925,13.69207791363431
B08C1C7RWT,"AmazonCommercial Shatterproof Stemless Champagne Flute, 9 oz, Pack of 24",,DRINKING_CUP,0.14731999999999998,0.05588,0.05588,0.00046001766060799995,0.036287389600000004,78.88260105501034
B014VBH9T8,"AmazonBasics Packing Cubes/Travel Pouch/Travel Organizer - Small, Medium, Large, and Slim, Red (4-Piece Set)",fabric,STORAGE_BAG,0.030479999999999997,0.48005999999999993,0.51562,0.007544669813855997,0.3855535145,51.102768446131364
B07D5MHJ5J,AmazonBasics Single-Sided Wooden Bookディスプレイ、ブルー,,TEACHING_EQUIPMENT,0.762,0.4064,0.9144,0.28316846592,14.06136347,49.65723645927643
B083YFL9J5,"Amazon Brand – Stone & Beam Medium Fan-Embossed Planter, 6""H, Blue",ceramic,PLANTER,0.15239999999999998,0.17018,0.17018,0.0044136918177599994,1.1838760857,268.2280808406852
B00EQ5G91Y,"Pinzon by Amazon Ultrasoft Spannbetttuch, Perkal, 150 x 190 x 40 cm - Bijou Blau",100%_coton,HOME_BED_AND_BATH,0.0699999999286,1.4999999984699999,1.899999998062,0.19949999938952998,0.7030799994104038,3.5242105341445047
B074H5ZHHY,"365 Everyday Value, Organic Low Fat Cottage Cheese, 16 oz",,DAIRY_BASED_CHEESE,0.11556999999999999,0.07747,0.11556999999999999,0.0010347222370029998,0.47853995035,462.48155614791597
B07PDSGRLX,"AmazonBasics Flat Barrel Highlighters, Green, Pack of 10",silver,WRITING_INSTRUMENT,0.019558,0.027178,0.106934,5.6840481544615995e-05,0.015422140580000002,271.3231865900828
B07CBNLKBP,"Mixed Berries, 10 oz",,GROCERY,0.07619999999999999,0.1143,0.1143,0.000995514138,0.28349523125000003,284.7726822037359
B075X4HZY8,"Amazon Brand – Stone & Beam Janelle Button Tufted Round Leather Wheeled Ottoman, 37""W, Brown Saddle",leather/ metal,OTTOMAN,0.4826,0.9398,0.9398,0.42624392170399994,12.24699399,28.73236043118236
B07B4YY8H3,Moderne Lampe Niet Mid-Century Schreibtischlampe Matte Black With Brushed Steel Accents,,LAMP,0.4826,0.1143,0.3429,0.018914768622,1.496854821,79.13682958082764
B081QNXHC3,"AmazonBasics Classeur à levier - Couverture en polypropylène, étiquette sur la tranche, certifié FSC, A4, Dos de 80 mm, vert, Paquet de 10",,STORAGE_BINDER,0.3299999996634,0.19299999980314,0.5649999994237,0.035984849889886365,4.199999996477919,116.7157848186089
B07K9C8S14,"Amazon Brand - Solimo Flexible Fabric Adhesive Bandages - One Size, 100 count",,WOUND_DRESSING,0.1016,0.07111999999999999,0.07874,0.0005689588620799999,0.1088621688,191.33574684472208
B07HK85S8B,"Amazon Brand – Rivet Mid-Century Contemporary Table Lamp with Bulb, 21""H, White - 67095",,LAMP,0.5334,0.3302,0.3302,0.058157690135999994,0.90718474,15.598706514625599
B078J2D2YR,"365 Everyday Value, Two-Bite Coconut Macaroons, 10.5 oz",,GROCERY,0.16256,0.06858,0.15748,0.0017556444887040002,0.33565835380000003,191.18811123758874
B07KZ81S89,"AmazonBasics Premium Microfibre Flat Sheet, 275 x 275 cm",mikrofaser,FLAT_SHEET,0.03505199999999999,0.24002999999999997,0.290068,0.0024404962725460794,0.9888313666000002,405.1763478287918
B07PD6BYQT,"AmazonBasics 35mm Face Frame Hinge, Nickel plated finish,1 Pair",,HARDWARE_HINGE,0.078994,0.07391400000000001,0.099822,0.000582836951872152,0.4218409041,723.7717216538679
B07R17YNZX,"AmazonBasics Modern Adjustable Swivel Bar/Island Stools - PU with Chrome Air Lift - Set of 2, Cognac",,STOOL_SEATING,1.11506,0.43002199999999996,0.504952,0.24212465130069658,7.0034661928,28.925044001828375
B082VFZD5K,"Amazon Brand - Ravenna Home Archer Steel-Framed Outdoor Patio Dining Chairs, Set of 2, 35""H, Gray",steel,CHAIR,0.889,0.5651499999999999,0.614934,0.30895412563889996,11.5983569009,37.54070892212636
B01E60R9T4,"Amazon Brand - Happy Belly Tropical Trail Mix, 44 Ounce",,SNACK_MIX,0.29717999999999994,0.07111999999999999,0.21589999999999998,0.004563141841439998,1.2473790175000001,273.35968524405166
B074H7VR42,"WHOLE PAWS Shredded Chicken Dinner Cat Food, 5.5 OZ",,PET_SUPPLIES,0.039624,0.087376,0.087376,0.00030251201845862396,0.15422140580000002,509.8025744094317
B07B7DMPSJ,"Amazon Brand – Stone & Beam Alicia Contemporary Wood Office Desk Chair, 32""H, Brown",wood,CHAIR,0.8750300000000001,0.664972,0.674878,0.3926915649882025,15.966451424000002,40.659012944369394
B073P5Y9MG,"Amazon Brand – Rivet Modern Gold Pyramid Triangle Print Wall Art, 30"" x 30"", White Frame",wood,WALL_ART,0.762,0.038099999999999995,0.762,0.0221225364,1.587573295,71.76271591534143
B07RD7LLQ3,"Amazon Basics Gallery Wall Frame - 6"" x 8"" for 4"" x 6"" Display, Barnwood (3-Pack)",,HOME,0.18110199999999999,0.0254,0.231902,0.0010667470665015999,0.36287389600000003,340.16863734160154
B0825DBW2W,"Amazon Brand – Stone & Beam Contemporary Single-Light Wall Sconce with Clear Glass Shade, LED Bulb Included, 9.25""H, Brushed Nickel",metal,LIGHT_FIXTURE,0.23495,0.12065,0.15239999999999998,0.004320039746999999,1.2473790175000001,288.74248630842527
B07SHQJVSB,AmazonBasics 54-Inch Quick Change Mop Handle - 6-Pack (Renewed),,HARDWARE_HANDLE,0.042926,0.189992,1.3716,0.011186216285587197,0.635029318,56.76891111234807
B07NWZHTN9,"AmazonBasics 18-Piece Dinnerware Set - Royal Blue, Service for 6",,DISHWARE_PLACE_SETTING,0.232918,0.2794,0.2794,0.018182594602479996,9.9382088267,546.5781448674265
B00MHUSJ18,"Pinzon Heather Jersey Yarn Dye Duvet Set, Heather Grey Stripe",jersey,HOME_BED_AND_BATH,2.5999999973479997,0.05589999994298199,2.399999997552,0.34881599893262294,0.9999999991614094,2.8668409769661074
B07NY1JMSS,"Post-it Desk Organiser with 7 Compartments Includes Post-it Sticky Notes, Black",default_no_selection_value,OFFICE_PRODUCTS,0.57912,0.46482,0.35559999999999997,0.09572274016704,15.240703632,159.21716830717932
B0831X7B8V,"Amazon Brand – Stone & Beam Lyon Upholstered Chair-and-a-Half, 55""W, Steel",polyester,CHAIR,0.9398,0.9652,1.397,1.2672116591199998,39.46253619,31.14123509359462
B07H9X4K3K,"AmazonBasics TPU 3D Printer Filament, 1.75mm, Red, 1kg Spool",tpu_(thermoplastisches_polyurethan),MECHANICAL_COMPONENTS,0.075946,0.211074,0.233934,0.003750014890019736,0.9979032140000001,266.1064671118541
B07P7P9N78,"Amazon Brand - Solimo Dry Mouth Oral Rinse, Alcohol Free, Mint, 33.8 Fluid Ounces",,MOUTHWASH,0.247142,0.1016,0.064008,0.0016072170178175998,1.0115109851000001,629.355571703382
B07S9G3VGF,"AmazonBasics Bullet/Chisel Reversible Tip Chalk Markers, Bright Colors, Bold Point",,WRITING_INSTRUMENT,0.021844,0.018033999999999998,0.13893799999999998,5.4732498792847985e-05,0.0136077711,248.62323848035527
B00MHUWDME,"Pinzon Heather Jersey Fitted Sheet, Violet Heather",jersey,HOME_BED_AND_BATH,1.7499999982149999,0.022599999976948,1.899999998062,0.0751449997700563,0.3999999996645638,5.323042130395419
B08128PBJL,"AmazonCommercial Mop cubeta y prensa de plumón combo de escurridor (renovado), Abajo Prensa, Amarillo, 35 QT",,BUCKET,0.865124,0.42011599999999993,0.644906,0.23439265564884784,6.577089365,28.06013416586472
B07JB1CRVB,"Amazon Brand – Solimo 50% alcohol isopropílico antiséptico de primeros auxilios con invierno, color verde, 50%, Paquete De 12, 1",,HEALTH_PERSONAL_CARE,0.174244,0.19608799999999998,0.26339799999999997,0.008999560943809855,0.012799999989266042,1.4222916061333228
B072V9C3M1,"AmazonBasics 14 Quart Plastic Cleaning Bucket, Red - 6-Pack",,BUCKET,0.290068,0.325374,0.34391599999999994,0.0324589934194317,0.8799691978,27.11018134262916
B07RFSB395,"Whole Foods Market, Tropical Blend Italian Soda, 25.4 fl oz",,GROCERY,0.290068,0.07747,0.07747,0.0017408723698611997,1.3108819493000001,753.002903598566
B07VPDG9HC,AmazonBasics AB-T114 スタンダード ユニバーサル 真鍮 亜鉛合金 トイレレバー Left-Front Side Mount AB-T117 1,abs樹脂,HARDWARE_HANDLE,0.05334,0.05334,0.26924,0.000766029693744,0.045359237000000004,59.21341871005674
B07GX1ZMS2,"AmazonBasics High Security D-Lock Bike Lock, with 4 Foot Flex Cable, 18 mm Shackle",,LOCK,0.03899999996022,0.17899999981741999,0.26099999973377996,0.0018220409944245542,1.8939999984117093,1039.4936251200438
B00MHUWPT0,"Pinzon by Amazon Spannbetttuch, Jersey, Violett-meliert, 135 x 190 x 38 cm",melange cotton yarn,HOME_BED_AND_BATH,1.349999998623,0.019099999980518,1.899999998062,0.04899149985008601,0.3399999997148792,6.939979399595424
B071XDPW8R,"Thai-Spiced Roasted Almonds, 1.5oz , single serve (Pack of 300)",,GROCERY,0.1016,0.2794,0.30479999999999996,0.008652369791999997,0.91852454925,106.15872545106315
B073PVPC41,"AmazonBasics Dual Voltage AC Charger for Nintendo Switch (Supports TV Mode), Black",,CHARGING_ADAPTER,0.0628998742,0.0333999332,0.0788998422,0.0001657568594548651,0.3407612679625,2055.7898423219576
B07QWZDNLM,"Marca Amazon - AmazonBasics - Mesa de comedor, 110 x 70 x 73.4 cm (largo x ancho x alto), negro con superficie efecto hormigón",,TABLE,0.73399999925132,0.699999999286,1.099999998878,0.5651799982705492,15.99999998658255,28.309565157193372
B07VF4CLR7,AmazonBasics 1/8-Inch Push Pins Map Tacks 10 Colors (Each Color 100 PCS) - 1000-Pack,,OFFICE_PRODUCTS,0.06807200000000001,0.022098,0.13106399999999999,0.000197153684659584,0.09071847400000001,460.14090051950757
B07GF9WY3P,"AmazonBasics Bisagras para puerta, cuadradas 9 cm x 9 cm, 12 unidades, bronce envejecido",acero,HARDWARE,0.014986,0.050038,0.089916,6.7425263084688e-05,0.08999999402782605,1334.8111658798211
B082Q1SHZP,"AmazonCommercial Desk Clamp Power Station, 6 AC Outlets, 1080J Surge Protection, 4 USB Charger Ports (Total 4.8A), Adjustable Power Cord, 6ft Cord, White, 4-Pack",,HOME_LIGHTING_ACCESSORY,0.13208,0.069088,0.135128,0.00123306232870912,0.7030681735000001,570.1805635697546
B000RGZHO6,"Pinzon hotel Stitch 400-thread-count Egyptian Cotton Sateen Pillow Sham, Rasatello, Espresso, Standard",rasatello,HOME,0.0127,0.20827999999999997,0.2794,0.0007390565863999998,0.226796185,306.87255776278414
B07BNGX44F,"AmazonBasics Commercial Grade LED Tube Light - DLC Certified, 5000K, T8/T10/T12 Compatible, Daylight, 4-Foot, 4-Pack",,LIGHT_BULB,0.027800000000599998,0.027800000000599998,1.2123000000839999,0.0009369139321053606,1.0000000000685942,1067.3338988795604
B07RGPH1TN,"AmazonBasics Wedge Floating Photo Frame for 8 x 10 Inch Photos - Slim Frame, Black",,HOME,0.22504399999999997,0.1016,0.30479999999999996,0.006969090577919998,0.8890410452,127.56916203912277
B084JTR321,"(Renewed) AmazonBasics Double Nylon Braided Apple Certified Lightning to USB Charge and Sync Cable, Premium Collection, 6 Feet (1.8 Meters) - Silver",,WIRELESS_ACCESSORY,0.03302,0.09398,0.14986,0.00046504848925599994,0.0498951607,107.29023285254392
B07B4Z7W5W,"Amazon Brand – Rivet Contemporary Striated Jute Area Rug, 10' 6"" x 8', Silver Birch",jute,RUG,0.00635,2.4383999999999997,3.2003999999999997,0.049554481535999985,29.48350405,594.9714967470911
B07JL5PZ1S,"Amazon Brand – Stone & Beam Casual Outdoor Stripe Throw Pillow - 24 x 12 Inch, Blue",,PILLOW,0.1016,0.30479999999999996,0.6095999999999999,0.018877897727999995,0.4218409041,22.3457564066744
B07QF9Y6ZM,Stone & Beam_Ningbo Art_5005 Beistelltisch/Beistelltisch_KFH10554 Beistelltisch rund Natur/Gold,metall,TABLE,0.5499099999999999,0.599948,0.599948,0.19793328710295663,13.018101019,65.77014513091235
B07XL35LF6,"AmazonCommercial Professional Dishwashing Detergent, Spring Fresh, 1-Gallon, 2-Pack",,CLEANING_AGENT,0.29662120000000003,0.15494,0.15494,0.007120808243516321,3.9916128560000006,560.5561502985938
B07RFXVPJH,"AmazonBasics påslakan, mikrofiber, 275 cm x 275 cm – grå korsshatch",mikrofibrer,FLAT_SHEET,0.039878,0.24511,0.279908,0.0027359597887146392,0.7393555631,270.2362681460867
B08CHWJX3M,Solefit Women's Black Slippers-7 UK (41 EU) (SLFT-0070),,SHOES,0.039999919999999994,0.09999979999999999,0.29999939999999997,0.0011999928000143995,0.29999999974842284,250.00149979635123
B0879XYZK1,"AmazonBasics 8-Tab Paper Binder Dividers, Insertable Clear Tabs, 24 Sets",,OFFICE_PRODUCTS,0.00127,0.230124,0.279908,8.180520671184e-05,0.0680388555,831.7179093461353
B07HKGHSQT,"Amazon Brand – Stone & Beam Mid-Century Modern Henley Living Room Standing Arc Floor Lamp with LED Light Bulb - 10.5 x 16.5 x 58 Inches, Matte Black and Antique Brass",,LAMP,0.4699,0.4191,0.36829999999999996,0.07253119364699999,6.985322498,96.30783869346847
B07SYTQ6FT,"AmazonBasics 3/8-Inch Drive Click Torque Wrench - 15-80 ft.-lb, 20.4-108.5 Nm",chrome vanadium steel,WRENCH,0.05969,0.08889999999999999,0.40004999999999996,0.0021228417220499995,1.1067653828000001,521.3602932823517
B07NRD49D9,"365 Everyday Value, Wild-Caught Seafood Value Pack, Yellowfin Tuna Steaks, 32 Ounce (Frozen)",,GROCERY,0.33147,0.04572,0.27432,0.004157267040288,0.90718474,218.2166147155064
B07Y3R8HYC,"AmazonBasics 10 Inch School Classroom Stack Chair, Chrome Legs, Yellow, 6-Pack",,PROFESSIONAL_HEALTHCARE,0.49529999999999996,0.29209999999999997,0.30226,0.04373010931379999,8.4912491664,194.17397531454148
